ID,Value,Index,Flags,EnumID
12134,INDEX_ROBE_TYPE,20,0,965
12135,INDEX_WEAPONMAINHAND_TYPE,21,0,965
12136,INDEX_WEAPONOFFHAND_TYPE,22,0,965
12137,INDEX_HOLDABLE_TYPE,23,0,965
12138,INDEX_AMMO_TYPE,24,0,965
12139,INDEX_THROWN_TYPE,25,0,965
12140,INDEX_RANGEDRIGHT_TYPE,26,0,965
12141,INDEX_QUIVER_TYPE,27,0,965
12142,INDEX_RELIC_TYPE,28,0,965
12147,None,-1,0,708
12148,INDEX_NON_EQUIP_TYPE,0,0,966
12149,INDEX_HEAD_TYPE,1,0,966
12150,INDEX_NECK_TYPE,2,0,966
12151,INDEX_SHOULDER_TYPE,3,0,966
12152,INDEX_BODY_TYPE,4,0,966
12153,INDEX_CHEST_TYPE,5,0,966
12154,INDEX_WAIST_TYPE,6,0,966
12155,INDEX_LEGS_TYPE,7,0,966
12156,INDEX_FEET_TYPE,8,0,966
12157,INDEX_WRIST_TYPE,9,0,966
12158,INDEX_HAND_TYPE,10,0,966
12159,INDEX_FINGER_TYPE,11,0,966
12160,INDEX_TRINKET_TYPE,12,0,966
12161,INDEX_WEAPON_TYPE,13,0,966
12162,INDEX_SHIELD_TYPE,14,0,966
12163,INDEX_RANGED_TYPE,15,0,966
12164,INDEX_CLOAK_TYPE,16,0,966
12165,INDEX_2HWEAPON_TYPE,17,0,966
12166,INDEX_BAG_TYPE,18,0,966
12167,INDEX_TABARD_TYPE,19,0,966
12168,INDEX_ROBE_TYPE,20,0,966
12169,INDEX_WEAPONMAINHAND_TYPE,21,0,966
12170,INDEX_WEAPONOFFHAND_TYPE,22,0,966
12171,INDEX_HOLDABLE_TYPE,23,0,966
12172,INDEX_AMMO_TYPE,24,0,966
12173,INDEX_THROWN_TYPE,25,0,966
12174,INDEX_RANGEDRIGHT_TYPE,26,0,966
12175,INDEX_QUIVER_TYPE,27,0,966
12176,INDEX_RELIC_TYPE,28,0,966
12177,Player can access Shadowlands (9.0) prepurchase content,281,0,600
12179,Medium Card w/Buy Button (2x1),5,0,964
12180,Large Horizontal Card w/Buy Button (4x1),6,0,964
12181,Large Vertical Card w/Buy Button(2x2),7,0,964
12182,Disabled,0,0,967
12185,Expansion Trial,0,0,968
12186,Upgrade Pending,1,0,968
12187,China Age Gate,2,0,968
12188,Chat Muted (Parental Controls),3,0,968
12189,GM Account,4,0,968
12190,Disable In-Game Shop,5,0,968
12191,Disable Voice Chat,6,0,968
12192,Mute Voice Chat,7,0,968
12193,Pro Pass,8,0,968
12194,Employee,9,0,968
12195,Disable RealID (Parental Controls),10,0,968
12196,Has Parental Controls,11,0,968
12197,Veteran,12,0,968
12198,Early Access - Legion (7.0),13,0,968
12199,Early Access - Battle for Azeroth (8.0),14,0,968
12200,Disable B.net Groups (Parental Controls),15,0,968
12201,Collector's Edition - Vanilla (1.0),16,0,968
12202,Early Access - Shadowlands (9.0),17,0,968
12204,USE_NEW_LIQUID_GENERATE_CODE,0,0,969
12205,ANIMA_CABLEID,1,0,969
12206,ANIMA_PLAYER_CONDITION,2,0,969
12207,ANIMA_START_TAPER,3,0,969
12208,ANIMA_END_TAPER,4,0,969
12209,VOLUME_HEIGHT,5,0,969
12210,AI_PATH_GRAPH_MAX_START_DIST,6,0,969
12211,AI_PATH_GRAPH_MIN_TOTAL_DIST,7,0,969
12212,AI_PATH_GRAPH_AREA_CONTROL,8,0,969
12213,AI_PATH_GRAPH_AREA_ID,9,0,969
12214,AI_PATH_GRAPH_WIDTH,10,0,969
12215,AI_PATH_DEFAULT_FOLLOW_STYLE,11,0,969
12216,AI_PATH_CONSTRAIN_STEERING,12,0,969
12217,PHASE,13,0,969
12218,STEEP_SLOPE_DEGREES,14,0,969
12233,LEFT_SCALE,0,0,970
12234,RIGHT_SCALE,1,0,970
12235,SCENE_POINT_PARAM,2,0,970
12236,SCENE_PATH_PARAM,3,0,970
12237,SCENE_CAMERA_PARAM,4,0,970
12238,SCENE_POINT_SCALE,5,0,970
12239,SCENE_PATH_SCALE,6,0,970
12240,SCENE_CAMERA_SCALE,7,0,970
12241,OBSOLETE_REUSE_ME,8,0,970
12242,WATERSMOOTHING,9,0,970
12243,LEFT_DIST,10,0,970
12244,RIGHT_DIST,11,0,970
12245,AI_LINK_TO_AREA,12,0,970
12246,AI_WIDTH,13,0,970
12247,CONSTRAIN_STEERING,14,0,970
12248,CONDITION_WSE,15,0,970
12249,CONDITION_UNIT,16,0,970
12250,CONDITION_COMBAT,17,0,970
12251,ANIMA_WIDTH,18,0,970
12252,ANIMA_ANIMATION_FREQUENCY,19,0,970
12253,ANIMA_ANIMATION_AMPLITUDE,20,0,970
12254,ONE_WAY,0,0,971
12258,Always,0,0,972
12259,Specialization,1,0,972
12260,Scaffolding,2,0,972
12261,Is Daily,0,0,973
12262,Start Repop Time On Mission Success,1,0,973
12265,Only add bonus if group exists,1,0,967
12267,"Player has entitlement ""{BattlePayDeliverable}""",282,0,600
12269,Allow from Items During/In Party Sync,0,0,974
12270,Allow from Items During/In Party Sync,0,0,975
12271,Tiers,0,0,976
12272,Classic,1,0,976
12281,Tiers,0,0,981
12282,Classic,1,0,981
12285,(elapsedMs),46,0,721
12286,Player is in party sync group,283,0,600
12287,Quest is eligible for party sync rewards,284,0,600
12293,Player gained honor from source {@SPECIAL_MISC_HONOR_GAIN_SOURCE},285,0,600
12295,Small,0,0,982
12296,Medium,1,0,982
12297,Large,2,0,982
12298,Farm,3,0,982
12299,Mine,4,0,982
12300,Fishing,5,0,982
12301,Pet Menagerie,6,0,982
12302,Shipyard,7,0,982
12305,Client executable,0,0,983
12306,Check achievements on all chars,1,0,983
12307,Compare power to max,2,0,983
12308,Invert,3,0,983
12309,Is at max expansion level,4,0,983
12310,Within or above record,5,0,983
12311,Use effective level,6,0,983
12315,Bronze,0,0,984
12316,Silver,1,0,984
12317,Gold,2,0,984
12318,Top Level Only Site,0,0,985
12319,Required for Garrison Upgrade,0,0,986
12321,Override: treat as paid time,0,0,987
12322,Internal only,1,0,987
12334,Bloom,1,0,957
12339,Reduce travel time,0,0,989
12340,Stable extra mounts,1,0,989
12341,Recall followers,2,0,989
12342,Generate item recurring,3,0,989
12343,Recover follower,4,0,989
12344,Increased health,5,0,989
12345,Follower discovery chance increase,6,0,989
12346,Increase gathering rate,7,0,989
12347,Menagerie extra pets,8,0,989
12348,Building/Spec Cost Modifier,9,0,989
12355,AI Action,28,0,990
12356,Not Beneficial,0,0,991
12357,Use Legacy style manipulation (i.e. Hotkeys only),0,0,992
12363,No VO,3,8,908
12365,None,0,0,993
12366,Self,1,0,993
12367,Party,2,0,993
12368,Race,3,0,993
12369,Class,4,0,993
12370,Gender,5,0,993
12371,Profession,6,0,993
12372,Not Self,7,0,993
12373,Not Race,8,0,993
12374,Not Class,9,0,993
12375,Not Profession,10,0,993
12378,Requires Blueprint,0,0,994
12379,Ignore Storehouse,1,0,994
12380,Unique Follower,0,0,995
12381,No Automatic Spawning,1,0,995
12382,Internal Only,2,0,995
12383,Killed By Always Fail Missions,3,0,995
12384,Hidden Unless Collected,4,0,995
12388,Reroll Both Abilities and Traits,0,0,996
12389,Reroll Abilities only,1,0,996
12390,Reroll Traits only,2,0,996
12393,Right To Left,0,0,997
12394,Left To Right,1,0,997
12395,none,0,0,998
12396,Game Object Open,1,0,998
12397,Game Object Close,2,0,998
12399,Unlimited Slot,3,0,928
12403,TRANSLATE - Follow terrain height,1,0,992
12404,TRANSLATE - Collide with models,2,0,992
12412,Standard,0,0,999
12413,Minor,1,0,999
12414,Major,2,0,999
12415,Passive Slot 3,3,0,922
12419,Follow Tube,3,0,1000
12420,Follow Tube Reverse,1,0,1000
12421,Don't Follow,2,0,1000
12428,No Update,0,0,1001
12429,Health Difference,1,0,1001
12430,Unit Killed,2,0,1001
12431,- NONE -,0,0,1002
12432,Cast Spell,1,0,1002
12433,Talent,0,0,1003
12434,Tree,1,0,1003
12436,On Use,0,0,1004
12437,On Equip,1,0,1004
12438,On Proc,2,0,1004
12439,Summoned By Spell,3,0,1004
12440,On Death,4,0,1004
12441,On Pickup,5,0,1004
12442,On Learn,6,0,1004
12443,On Looted,7,0,1004
12444,Teach Mount,8,0,1004
12446,Weapons Don't Titanforge,0,0,1005
12458,Fill,0,0,1006
12459,Noise,1,0,1006
12460,Disable,2,0,1006
12466,Daily Quest Reward,38,0,882
12467,Daily Quest Reward (War Mode),39,0,882
12468,Weekly Quest Reward,40,0,882
12469,Weekly Quest Reward (War Mode),41,0,882
12470,- NONE -,0,0,1007
12471,Vendor,1,0,1007
12472,Taxi Node,2,0,1007
12473,Trainer,3,0,1007
12474,Spirit Healer,4,0,1007
12475,Binder,5,0,1007
12476,Banker,6,0,1007
12477,Petition Vendor,7,0,1007
12478,Tabard Vendor,8,0,1007
12479,BattleMaster,9,0,1007
12480,Auctioneer,10,0,1007
12481,Talent Master,11,0,1007
12482,StableMaster,12,0,1007
12483,Pet Specialization Master,13,0,1007
12484,Guild Banker,14,0,1007
12485,SpellClick,15,0,1007
12486,Disable XP Gain,16,0,1007
12487,Enable XP Gain,17,0,1007
12488,Mailbox,18,0,1007
12489,World PVP Queue,19,0,1007
12490,Dungeon Finder,20,0,1007
12491,Artifact Respec,21,0,1007
12492,Cemetery Select,22,0,1007
12493,Specialization Master,23,0,1007
12494,Glyph Master,24,0,1007
12495,Scenario Queue,25,0,1007
12496,Garrison Architect,26,0,1007
12497,Garrison Mission NPC,27,0,1007
12498,Garrison Shipment NPC,28,0,1007
12499,Garrison Tradeskill NPC,29,0,1007
12500,Garrison Recruitment NPC,30,0,1007
12501,Adventure Map NPC,31,0,1007
12502,Garrison Talent NPC,32,0,1007
12503,Contribution Collector,33,0,1007
12504,Transmogrify NPC,34,0,1007
12505,Azerite Respec,35,0,1007
12506,Islands Queue NPC,36,0,1007
12507,UI Item Interaction NPC,37,0,1007
12510,Texture 1 - Use Radial UV,0,0,1008
12511,Texture 2 - Use Radial UV,1,0,1008
12512,Texture 3 - Use Radial UV,2,0,1008
12513,Cleanse Corruption,2,0,1002
12517,Spirit Healer,0,0,1009
12518,Banker,1,0,1009
12519,Tabard Vendor,2,0,1009
12520,Area Spirit Healer,3,0,1009
12521,Auctioneer,4,0,1009
12522,Stable Master,5,0,1009
12523,Repairer,6,0,1009
12524,Guild Banker,7,0,1009
12525,Vendor Doesn't Buy,8,0,1009
12526,Mailbox,9,0,1009
12527,Islands NPC,10,0,1009
12528,Transmogrifier,11,0,1009
12529,Void Storage,12,0,1009
12530,Binder,13,0,1009
12531,Black Market,14,0,1009
12532,Item Upgrade Master,15,0,1009
12533,Garrison Architect,16,0,1009
12534,Area Spirit Healer - Individual,17,0,1009
12535,Capacitive Recipe - Shipment Crafter,18,0,1009
12536,Garrison Mission NPC,19,0,1009
12537,Black Market - View Only,20,0,1009
12538,Follower Recruiter,21,0,1009
12539,Order Hall Tech Tree,22,0,1009
12540,Contribution Collector,23,0,1009
12541,Argus Teleporter,24,0,1009
12542,UI Item Interaction,25,0,1009
12551,Disabled,0,0,1011
12556,World Map NPC,38,0,1007
12557,Alliance,0,0,1012
12558,Horde,1,0,1012
12580,Force Baked Texture,5,0,1013
12581,Disable,6,0,1013
12582,Disable Baked Texture,7,0,1013
12583,Lock Open Edges,8,0,1013
12584,Emissive Override,9,16,1013
12585,Remesh,10,0,1013
12586,Emissive Texture,11,0,1013
12587,Proxy Before Horizon,12,0,1013
12588,Gradient,3,0,1006
12589,[3] Default,0,0,1014
12590,[2] Low,-10,0,1014
12591,[1] Ultra Low,-100,0,1014
12592,[4] High,10,0,1014
12593,[5] Ultra High,100,0,1014
12604,TRANSLATE - Align to terrain normal,3,0,992
12605,TRANSLATE - Move as single object,4,0,992
12606,Tube 1,0,0,1016
12607,Tube 2,1,0,1016
12608,Tube 3,2,0,1016
12609,Tube 4,3,0,1016
12610,Tube 5,4,0,1016
12611,Tube 6,5,0,1016
12612,TRANSLATE - Snap to water,5,0,992
12613,ROTATE - Rotate as single object,6,0,992
12614,SCALE - Scale in place (when multi-selected),7,0,992
12615,Prefer mount for target,0,0,1017
12619,Default,0,0,1018
12620,Spread Players,1,0,1018
12621,Stack Players,2,0,1018
12632,Daily Quest,2,0,913
12633,Daily Quest (War Mode),3,0,913
12634,Weekly Quest,4,0,913
12635,Weekly Quest (War Mode),5,0,913
12636,Track on Minimap,0,0,1021
12637,Sequenced,1,0,1021
12638,Optional,2,0,1021
12639,Hidden,3,0,1021
12640,Hide Credit Msg,4,0,1021
12641,Preserve Quest Items,5,0,1021
12642,Progress Bar Objective,6,0,1021
12643,Kill Players (Same Faction),7,0,1021
12776,Random Texture Offset,2,0,957
12786,Current Alliance,2,0,1012
12787,Current Horde,3,0,1012
12788,- NONE -,-1,0,1020
12789,Model,0,0,1020
12790,Armor 2.0,1,0,1020
12791,Quiver,2,0,1020
12792,Libram,3,0,1020
12793,Backpack,4,0,1020
12794,Tex Only,5,0,1020
12795,Low Priority,0,0,1029
12796,2-Color Alpha,0,0,1030
12797,Full Alpha,1,0,1030
12798,Additive,2,0,1030
12800,Animate cylinders independently,0,0,1031
12801,Bullet,8,0,952
12802,No Nameplate LOS Checks,3,0,872
12806,SuppressChildEntriesIfConditionPasses,0,0,1032
12807,None,0,0,1033
12808,Damage,1,0,1033
12809,Heal,2,0,1033
12810,None,0,0,1034
12811,Self,1,0,1034
12812,Adjacent Friendly,2,0,1034
12813,Adjacent Hostile,3,0,1034
12814,Ranged Friendly,4,0,1034
12815,Ranged Hostile,5,0,1034
12816,All Friendlies,6,0,1034
12817,All Hostile,7,0,1034
12818,No Initial Cast,0,0,1035
12819,Minimap Icon Draws Below Player Blips,0,0,1036
12820,Medium,5,0,909
12821,Ally Left Back,0,0,1037
12822,Ally Right Back,1,0,1037
12823,Ally Left Front,2,0,1037
12824,Ally Center Front,3,0,1037
12825,Ally Right Front,4,0,1037
12826,Enemy Left Front,5,0,1037
12827,Enemy Center Left Front,6,0,1037
12828,Enemy Center Right Front,7,0,1037
12829,Enemy Right Front,8,0,1037
12830,Enemy Left Back,9,0,1037
12831,Enemy Center Left Back,10,0,1037
12832,Enemy Center Right Back,11,0,1037
12833,Enemy Right Back,12,0,1037
12836,Damage %,3,0,1033
12837,Heal %,4,0,1033
12838,Damage Over Time,5,0,1033
12839,Heal Over Time,6,0,1033
12840,Damage % Over Time,7,0,1033
12841,Heal % Over Time,8,0,1033
12843,Do Not Component Feet,0,0,1038
12844,Has Bald,1,16,1038
12845,Use Loincloth,2,0,1038
12846,Skin Variation is Hair Color,3,0,1038
12847,Use Pandaren Ring for componenting texture,4,0,1038
12848,Physical,0,0,1039
12849,Holy,1,0,1039
12850,Fire,2,0,1039
12851,Nature,3,0,1039
12852,Frost,4,0,1039
12853,Shadow,5,0,1039
12854,Arcane,6,0,1039
12860,Active Floor Index Atleast {#Level},286,0,600
12861,Active Floor Difficulty Atleast {#Level},287,0,600
12862,Is Color,2,0,735
12863,Undress Character,0,0,1040
12864,Is Color,1,0,1040
12866,"Player is member of covenant ""{Covenant}""",288,0,600
12867,WORLD / LOCAL - space toggle,8,0,992
12869,Swap Out Lock,0,0,1041
12870,Turn Lock,1,0,1041
12871,Speed Bonus,2,0,1041
12872,Client,3,0,1041
12873,Max Health Bonus,4,0,1041
12874,Stamina,5,0,1041
12875,Quality does not effect,6,0,1041
12876,Dynamic Scaling(Level and BreedQuality),7,0,1041
12877,Power,8,0,1041
12878,Pct Speed Multiplier,9,0,1041
12879,Swap In Lock,10,0,1041
12880,Server Only,11,0,1041
12882,Jailers Tower - Current Floor Level,46,0,864
12884,Player Health Percent,0,0,1042
12885,Proxy,13,0,1013
12886,Volume,0,0,1043
12887,Sound Kit,0,0,1044
12888,Main Hand,0,0,1045
12889,Off Hand,1,0,1045
12890,Armor,2,0,1045
12893,Pitch,1,0,1043
12894,Frame,0,0,1046
12895,Fast,1,0,1046
12896,Medium,2,0,1046
12897,Slow,3,0,1046
12898,Player Alternate Power Percent,1,0,1042
12899,Player Altitude,2,0,1042
12900,Player's Target Health Percent,3,0,1042
12901,Map Markup,0,0,1047
12902,Procedural Spawning,1,0,1047
12903,Invert Content Tuning,7,0,983
12904,None,0,0,1048
12905,Player,1,0,1048
12906,NPC,2,0,1048
12907,Transmog,3,0,1048
12908,Secondary Skin,4,0,1048
12909,"Has time event ""{TimeEvent}"" passed",289,0,600
12929,LFD UI Available,0,0,1049
12930,LFR UI Available,1,0,1049
12931,Scenario Finder UI Available,2,0,1049
12943,PVP UI Available,3,0,1049
12944,Talent UI Available,4,0,1049
12945,Talent Spec UI Available,5,0,1049
12946,PVP Talent UI Available,6,0,1049
12947,Rated PVP UI Available,7,0,1049
12948,Use Attack for Points,0,0,1051
12949,Extra Initial Period,1,0,1051
12958,Intellect,0,0,1052
12959,Health,1,0,1052
12960,Attack Power,2,0,1052
12961,Spell Power,3,0,1052
12962,Crit Percentage,4,0,1052
12963,Hit Percentage,5,0,1052
12964,Expertise,6,0,1052
12965,Resilience,7,0,1052
12966,Fire Resistance,8,0,1052
12967,Frost Resistance,9,0,1052
12968,Shadow Resistance,10,0,1052
12969,Nature Resistance,11,0,1052
12970,Arcane Resistance,12,0,1052
12971,Armor,13,0,1052
12972,Spell Penetration,14,0,1052
12973,Mana,15,0,1052
12974,Mana Regen,16,0,1052
12975,Ranged Attack Power,17,0,1052
12976,Focus,18,0,1052
12977,Energy,19,0,1052
12978,Haste (Spell),20,0,1052
12979,Haste (Melee),21,0,1052
12980,Haste (Ranged),22,0,1052
12981,Mastery,23,0,1052
12982,Base Damage,24,0,1052
12983,PvP Power,25,0,1052
12984,Dodge,26,0,1052
12985,Parry,27,0,1052
12986,Health Regen,28,0,1052
12987,Focus Regen,29,0,1052
12988,Energy Regen Pct,30,0,1052
12989,Leech,31,0,1052
12990,Versatility,32,0,1052
12991,Crit Damage Physical Pct,33,0,1052
12993,All Adjacent Friendlies,8,0,1034
12994,All Adjacent Hostiles,9,0,1034
12995,Cone Friendlies,10,0,1034
12996,Cone Hostiles,11,0,1034
12997,Line Friendlies,12,0,1034
12998,Line Hostiles,13,0,1034
12999,All Front Row Friendlies,14,0,1034
13000,All Front Row Hostiles,15,0,1034
13001,All Back Row Friendlies,16,0,1034
13002,All Back Row Hostiles,17,0,1034
13003,Crit Damage Holy Pct,34,0,1052
13004,Crit Damage Fire Pct,35,0,1052
13005,Crit Damage Nature Pct,36,0,1052
13006,Crit Damage Frost Pct,37,0,1052
13007,Crit Damage Shadow Pct,38,0,1052
13008,Crit Damage Arcane Pct,39,0,1052
13009,Crit Healing Pct,40,0,1052
13014,Generated from child Area,0,0,1053
13015,Socket,3,0,999
13016,Taunt,9,0,1033
13018,Detaunt,10,0,1033
13061,AI Additional Pathing,211,0,277
13062,Force Close In On Path Fail Behavior,225,0,277
13063,Chromie Time (QID 59881),0,0,1056
13064,Shadowlands Story Complete (QID 59880),1,0,1056
13065,"Garrison has permanent talent ""{GarrTalent}""",290,0,600
13068,Class,0,0,1057
13069,Race,1,0,1057
13072,Mod Damage Done,11,0,1033
13073,Mod Damage Done %,12,0,1033
13074,Mod Damage Taken,13,0,1033
13075,Mod Damage Taken %,14,0,1033
13076,Deal Damage to Attacker,15,0,1033
13077,Deal Damage to Attacker %,16,0,1033
13078,Incease Max Health,17,0,1033
13079,Increase Max Health %,18,0,1033
13080,"Has Active Soulbind ""{Soulbind}""",291,0,600
13081,Player Aura Effect 4 Points,52,0,864
13082,Player Aura Effect 5 Points,53,0,864
13083,Unit Aura Presence,54,0,864
13084,Unit Aura Stack Count,55,0,864
13085,Unit Aura Time Remaining,56,0,864
13086,Unit Aura Time Total,57,0,864
13087,Unit Aura Effect 1 Points,58,0,864
13088,Unit Aura Effect 2 Points,59,0,864
13089,Unit Aura Effect 3 Points,60,0,864
13090,Unit Aura Effect 4 Points,61,0,864
13091,Unit Aura Effect 5 Points,62,0,864
13094,Density Based Reduction,14,0,748
13102,Layer Only,8,0,421
13103,Use Alpha,0,0,1059
13104,Interpolate Alpha ,1,0,1059
13106,All Targets,18,0,1034
13107,Random Target,19,0,1034
13108,Random Ally,20,0,1034
13109,Random Enemy,21,0,1034
13111,What's New,0,0,1060
13112,Season Rollover,1,0,1060
13114,Multiple Conversation Type,0,0,1061
13115,"Is a ""Talking Head"" Conversation",1,0,1061
13116,Allow Without Spawned Actor,2,0,1061
13119,Affects Maw Power Drop Rate,0,0,1062
13122,Generic,0,0,1063
13123,Sanctum - Anima Diversion,1,0,1063
13124,Sanctum - Travel Portals,2,0,1063
13125,Sanctum - Adventures,3,0,1063
13126,Sanctum - Reservoir Upgrades,4,0,1063
13127,Generic,0,0,1064
13128,Sanctum - Bastion,1,0,1064
13129,Sanctum - Revendreth,2,0,1064
13130,Sanctum - Maldraxxus,3,0,1064
13131,Sanctum - Ardenweald,4,0,1064
13132,Sanctum - Unique Feature,5,0,1063
13133,Sanctum - Soul Binds,6,0,1063
13141,Programmer Only,0,0,1066
13142,Undress Model,0,0,1067
13143,Don't use Journey quest bang,0,0,1068
13144,Elite,1,0,891
13145,Selection Popout,0,0,1069
13146,Checkbox,1,0,1069
13147,Storm,0,0,1070
13148,Clear,1,0,1070
13149,Custom0,2,0,1070
13150,Custom1,3,0,1070
13151,Custom2,4,0,1070
13152,Player Aura Points Index 0,4,0,1042
13157,Dist Fade,0,0,1071
13158,Dist Fade Ignore Horizon,1,0,1071
13159,Full Day Animation,2,0,1071
13160,Disable UI,0,0,1072
13161,Debug: Pretend Queueable,4,0,879
13162,Initial Research,0,0,1073
13163,Respec Research,1,0,1073
13166,NPE Tutorial Complete,8,0,1049
13167,NPEv2 Tutorial Complete,9,0,1049
13169,None,0,0,1074
13170,TargetShake,1,0,1074
13171,TargetKnockBack,2,0,1074
13172,SourceRecoil,3,0,1074
13173,SourceCollideWithTarget,4,0,1074
13174,StayAtSource,0,0,1075
13175,StayAtTarget,1,0,1075
13176,Straight,2,0,1075
13177,CurveLeft,3,0,1075
13178,CurveRight,4,0,1075
13179,CurveRandom,5,0,1075
13180,Turn-In,0,0,1076
13181,Quest (Max Lvl),1,28,1076
13182,Quest,2,0,1076
13183,Task,3,0,1076
13184,Quest In Progress,4,12,1076
13185,Task In Progress,5,12,1076
13186,Player Aura Points Index 1,5,0,1042
13187,Player Aura Points Index 2,6,0,1042
13188,Leveled Up,0,0,1077
13189,Faction Transfer,1,0,1077
13190,Scroll of Resurrection / Character Boost,2,28,1077
13198,- NONE -,0,0,1078
13199,Skin,1,0,1078
13200,Object Skin,2,0,1078
13201,(OBSOLETE) Weapon Blade,3,16,1078
13202,(OBSOLETE) Weapon Handle,4,16,1078
13203,(OBSOLETE) Environment,5,16,1078
13204,Character Hair,6,0,1078
13205,(OBSOLETE) Character Facial Hair,7,16,1078
13206,Skin Extra,8,0,1078
13207,(OBSOLETE) UI Skin,9,16,1078
13208,Character Misc,10,0,1078
13209,Monster Skin 1,11,0,1078
13210,Monster Skin 2,12,0,1078
13211,Monster Skin 3,13,0,1078
13212,Item Icon,14,0,1078
13213,Guild Background Color,15,0,1078
13214,Guild Emblem Color,16,0,1078
13215,Guild Border Color,17,0,1078
13216,Guild Emblem,18,0,1078
13217,Disabled,0,0,1079
13221,Head Swap,32,0,914
13222,Eyes,33,0,914
13223,Eyebrows,34,0,914
13224,Piercings,35,0,914
13225,Necklaces,36,0,914
13226,Internal Only,0,0,1080
13227,Internal Only,2,0,1040
